# ground truth trajectory
# file: 'rgbd_dataset_freiburg2_pioneer_slam.bag'
# timestamp tx ty tz qx qy qz qw
1311878290.2901 -1.4186 0.9166 0.5492 -0.1806 0.7119 -0.6575 0.1682
1311878290.2934 -1.4181 0.9159 0.5492 -0.1815 0.7121 -0.6570 0.1684
1311878290.2967 -1.4176 0.9151 0.5492 -0.1819 0.7118 -0.6571 0.1688
1311878290.3004 -1.4171 0.9142 0.5492 -0.1818 0.7114 -0.6575 0.1691
1311878290.3034 -1.4168 0.9135 0.5492 -0.1828 0.7124 -0.6562 0.1689
1311878290.3067 -1.4163 0.9126 0.5492 -0.1833 0.7119 -0.6563 0.1696
1311878290.3100 -1.4157 0.9119 0.5493 -0.1840 0.7118 -0.6562 0.1700
1311878290.3133 -1.4153 0.9112 0.5493 -0.1844 0.7117 -0.6561 0.1704
1311878290.3168 -1.4148 0.9104 0.5493 -0.1848 0.7113 -0.6562 0.1710
1311878290.3201 -1.4143 0.9097 0.5493 -0.1854 0.7110 -0.6562 0.1716
1311878290.3234 -1.4135 0.9089 0.5492 -0.1852 0.7112 -0.6561 0.1713
1311878290.3268 -1.4135 0.9082 0.5492 -0.1864 0.7111 -0.6556 0.1723
1311878290.3301 -1.4130 0.9074 0.5492 -0.1870 0.7116 -0.6549 0.1726
1311878290.3335 -1.4127 0.9069 0.5490 -0.1885 0.7123 -0.6536 0.1729
1311878290.3368 -1.4122 0.9060 0.5491 -0.1887 0.7118 -0.6540 0.1734
1311878290.3401 -1.4115 0.9049 0.5493 -0.1882 0.7106 -0.6553 0.1740
1311878290.3435 -1.4110 0.9041 0.5493 -0.1887 0.7101 -0.6555 0.1746
1311878290.3468 -1.4106 0.9036 0.5492 -0.1890 0.7107 -0.6547 0.1747
1311878290.3501 -1.4100 0.9026 0.5493 -0.1901 0.7097 -0.6552 0.1759
1311878290.3537 -1.4096 0.9019 0.5493 -0.1909 0.7095 -0.6550 0.1764
1311878290.3568 -1.4089 0.9009 0.5494 -0.1917 0.7081 -0.6560 0.1773
1311878290.3604 -1.4086 0.9002 0.5493 -0.1915 0.7079 -0.6562 0.1777
1311878290.3634 -1.4081 0.8992 0.5495 -0.1921 0.7066 -0.6573 0.1784
1311878290.3668 -1.4077 0.8982 0.5494 -0.1921 0.7058 -0.6579 0.1792
1311878290.3701 -1.4072 0.8973 0.5495 -0.1923 0.7048 -0.6586 0.1799
1311878290.3734 -1.4067 0.8962 0.5496 -0.1921 0.7040 -0.6594 0.1806
1311878290.3767 -1.4062 0.8953 0.5496 -0.1920 0.7037 -0.6597 0.1809
1311878290.3799 -1.4058 0.8944 0.5497 -0.1928 0.7041 -0.6589 0.1813
1311878290.3832 -1.4053 0.8935 0.5497 -0.1925 0.7041 -0.6588 0.1819
1311878290.3865 -1.4047 0.8925 0.5497 -0.1926 0.7040 -0.6587 0.1826
1311878290.3899 -1.4041 0.8915 0.5497 -0.1928 0.7046 -0.6580 0.1826
1311878290.3932 -1.4035 0.8907 0.5497 -0.1930 0.7051 -0.6575 0.1824
1311878290.3965 -1.4030 0.8899 0.5496 -0.1933 0.7058 -0.6566 0.1824
1311878290.3999 -1.4026 0.8890 0.5496 -0.1938 0.7068 -0.6554 0.1824
1311878290.4032 -1.4026 0.8885 0.5493 -0.1938 0.7090 -0.6534 0.1813
1311878290.4066 -1.4015 0.8874 0.5494 -0.1951 0.7082 -0.6534 0.1827
1311878290.4099 -1.4009 0.8866 0.5493 -0.1959 0.7089 -0.6524 0.1828
1311878290.4133 -1.4003 0.8858 0.5493 -0.1967 0.7093 -0.6517 0.1828
1311878290.4166 -1.3997 0.8849 0.5493 -0.1977 0.7089 -0.6518 0.1831
1311878290.4200 -1.3992 0.8842 0.5493 -0.1980 0.7088 -0.6518 0.1832
1311878290.4234 -1.3985 0.8832 0.5493 -0.1987 0.7083 -0.6520 0.1836
1311878290.4267 -1.3978 0.8823 0.5493 -0.1995 0.7076 -0.6524 0.1839
1311878290.4300 -1.3971 0.8814 0.5493 -0.2002 0.7073 -0.6525 0.1842
1311878290.4333 -1.3965 0.8805 0.5493 -0.2009 0.7069 -0.6526 0.1845
1311878290.4366 -1.3959 0.8796 0.5493 -0.2014 0.7069 -0.6524 0.1849
1311878290.4400 -1.3953 0.8788 0.5493 -0.2018 0.7068 -0.6522 0.1854
1311878290.4433 -1.3947 0.8779 0.5493 -0.2024 0.7067 -0.6519 0.1861
1311878290.4467 -1.3941 0.8770 0.5493 -0.2029 0.7069 -0.6513 0.1868
1311878290.4500 -1.3934 0.8760 0.5493 -0.2033 0.7067 -0.6512 0.1877
1311878290.4533 -1.3927 0.8751 0.5492 -0.2037 0.7069 -0.6507 0.1883
1311878290.4567 -1.3922 0.8744 0.5492 -0.2041 0.7075 -0.6498 0.1886
1311878290.4599 -1.3917 0.8737 0.5491 -0.2048 0.7079 -0.6490 0.1890
1311878290.4633 -1.3913 0.8727 0.5490 -0.2059 0.7078 -0.6485 0.1897
1311878290.4666 -1.3904 0.8718 0.5491 -0.2060 0.7071 -0.6489 0.1910
1311878290.4700 -1.3897 0.8709 0.5491 -0.2064 0.7071 -0.6487 0.1916
1311878290.4733 -1.3894 0.8706 0.5490 -0.2079 0.7080 -0.6471 0.1917
1311878290.4766 -1.3887 0.8696 0.5492 -0.2071 0.7077 -0.6480 0.1907
1311878290.4798 -1.3878 0.8687 0.5492 -0.2078 0.7069 -0.6482 0.1922
1311878290.4832 -1.3870 0.8675 0.5493 -0.2083 0.7060 -0.6490 0.1922
1311878290.4865 -1.3864 0.8671 0.5492 -0.2094 0.7066 -0.6478 0.1930
1311878290.4898 -1.3858 0.8661 0.5492 -0.2103 0.7064 -0.6475 0.1934
1311878290.4932 -1.3851 0.8653 0.5494 -0.2115 0.7063 -0.6473 0.1934
1311878290.4965 -1.3844 0.8645 0.5494 -0.2120 0.7069 -0.6465 0.1932
1311878290.4998 -1.3836 0.8636 0.5492 -0.2120 0.7058 -0.6476 0.1936
1311878290.5032 -1.3830 0.8627 0.5492 -0.2125 0.7057 -0.6476 0.1936
1311878290.5065 -1.3823 0.8620 0.5492 -0.2133 0.7066 -0.6468 0.1922
1311878290.5100 -1.3819 0.8609 0.5492 -0.2134 0.7053 -0.6476 0.1941
1311878290.5133 -1.3813 0.8602 0.5491 -0.2138 0.7058 -0.6468 0.1944
1311878290.5167 -1.3807 0.8594 0.5491 -0.2144 0.7058 -0.6465 0.1949
1311878290.5200 -1.3801 0.8587 0.5491 -0.2148 0.7059 -0.6460 0.1953
1311878290.5233 -1.3795 0.8580 0.5491 -0.2151 0.7059 -0.6458 0.1959
1311878290.5267 -1.3790 0.8573 0.5492 -0.2154 0.7061 -0.6454 0.1962
1311878290.5300 -1.3784 0.8566 0.5493 -0.2157 0.7059 -0.6453 0.1968
1311878290.5333 -1.3778 0.8557 0.5494 -0.2160 0.7052 -0.6457 0.1977
1311878290.5367 -1.3773 0.8550 0.5494 -0.2162 0.7047 -0.6460 0.1983
1311878290.5400 -1.3768 0.8542 0.5495 -0.2166 0.7044 -0.6461 0.1987
1311878290.5432 -1.3763 0.8535 0.5495 -0.2171 0.7039 -0.6463 0.1992
1311878290.5466 -1.3757 0.8529 0.5495 -0.2174 0.7034 -0.6466 0.1997
1311878290.5498 -1.3751 0.8522 0.5496 -0.2179 0.7028 -0.6470 0.2001
1311878290.5534 -1.3745 0.8514 0.5497 -0.2182 0.7018 -0.6479 0.2003
1311878290.5566 -1.3738 0.8508 0.5498 -0.2190 0.7009 -0.6484 0.2010
1311878290.5600 -1.3733 0.8502 0.5499 -0.2193 0.7000 -0.6491 0.2012
1311878290.5632 -1.3727 0.8495 0.5500 -0.2195 0.6990 -0.6500 0.2017
1311878290.5665 -1.3721 0.8488 0.5501 -0.2198 0.6981 -0.6508 0.2021
1311878290.5698 -1.3715 0.8481 0.5502 -0.2202 0.6974 -0.6512 0.2025
1311878290.5732 -1.3709 0.8474 0.5502 -0.2207 0.6969 -0.6515 0.2030
1311878290.5765 -1.3704 0.8467 0.5503 -0.2210 0.6967 -0.6515 0.2032
1311878290.5798 -1.3699 0.8459 0.5503 -0.2215 0.6970 -0.6509 0.2033
1311878290.5831 -1.3694 0.8451 0.5502 -0.2215 0.6973 -0.6506 0.2036
1311878290.5865 -1.3688 0.8443 0.5502 -0.2215 0.6975 -0.6503 0.2040
1311878290.5898 -1.3682 0.8436 0.5502 -0.2215 0.6978 -0.6498 0.2044
1311878290.5931 -1.3676 0.8428 0.5502 -0.2217 0.6980 -0.6494 0.2049
1311878290.5965 -1.3672 0.8421 0.5502 -0.2220 0.6981 -0.6490 0.2055
1311878290.5997 -1.3666 0.8413 0.5502 -0.2220 0.6980 -0.6489 0.2060
1311878290.6031 -1.3660 0.8405 0.5503 -0.2219 0.6975 -0.6492 0.2067
1311878290.6066 -1.3653 0.8396 0.5503 -0.2219 0.6967 -0.6499 0.2073
1311878290.6100 -1.3647 0.8387 0.5504 -0.2221 0.6957 -0.6507 0.2081
1311878290.6133 -1.3640 0.8378 0.5505 -0.2224 0.6948 -0.6513 0.2086
1311878290.6167 -1.3634 0.8369 0.5506 -0.2228 0.6943 -0.6516 0.2090
1311878290.6202 -1.3627 0.8361 0.5506 -0.2232 0.6939 -0.6517 0.2095
1311878290.6236 -1.3621 0.8355 0.5505 -0.2234 0.6945 -0.6510 0.2095
1311878290.6267 -1.3616 0.8347 0.5505 -0.2240 0.6952 -0.6502 0.2093
1311878290.6300 -1.3610 0.8340 0.5505 -0.2250 0.6957 -0.6493 0.2094
1311878290.6333 -1.3605 0.8332 0.5503 -0.2257 0.6968 -0.6479 0.2092
1311878290.6366 -1.3598 0.8324 0.5503 -0.2265 0.6975 -0.6468 0.2092
1311878290.6400 -1.3590 0.8316 0.5503 -0.2275 0.6979 -0.6461 0.2094
1311878290.6434 -1.3583 0.8309 0.5501 -0.2284 0.6987 -0.6448 0.2094
1311878290.6467 -1.3579 0.8302 0.5501 -0.2296 0.6994 -0.6437 0.2092
1311878290.6500 -1.3572 0.8295 0.5500 -0.2305 0.6996 -0.6430 0.2097
1311878290.6533 -1.3565 0.8286 0.5500 -0.2311 0.6995 -0.6427 0.2103
1311878290.6567 -1.3556 0.8279 0.5502 -0.2325 0.6990 -0.6426 0.2108
1311878290.6601 -1.3551 0.8271 0.5502 -0.2342 0.6986 -0.6424 0.2109
1311878290.6633 -1.3542 0.8263 0.5503 -0.2333 0.6970 -0.6440 0.2123
1311878290.6667 -1.3536 0.8255 0.5503 -0.2336 0.6965 -0.6442 0.2130
1311878290.6701 -1.3530 0.8248 0.5503 -0.2340 0.6960 -0.6442 0.2139
1311878290.6733 -1.3525 0.8240 0.5504 -0.2346 0.6965 -0.6432 0.2149
1311878290.6766 -1.3517 0.8230 0.5505 -0.2356 0.6955 -0.6435 0.2160
1311878290.6800 -1.3512 0.8225 0.5504 -0.2356 0.6956 -0.6430 0.2172
1311878290.6834 -1.3506 0.8217 0.5504 -0.2365 0.6960 -0.6425 0.2166
1311878290.6867 -1.3500 0.8209 0.5504 -0.2369 0.6958 -0.6424 0.2170
1311878290.6900 -1.3494 0.8202 0.5502 -0.2374 0.6971 -0.6411 0.2162
1311878290.6934 -1.3488 0.8194 0.5502 -0.2378 0.6965 -0.6413 0.2170
1311878290.6968 -1.3482 0.8185 0.5501 -0.2383 0.6963 -0.6411 0.2175
1311878290.7000 -1.3479 0.8181 0.5500 -0.2380 0.6972 -0.6404 0.2172
1311878290.7032 -1.3470 0.8168 0.5503 -0.2392 0.6951 -0.6417 0.2187
1311878290.7066 -1.3465 0.8162 0.5502 -0.2392 0.6953 -0.6415 0.2187
1311878290.7099 -1.3457 0.8153 0.5503 -0.2396 0.6944 -0.6422 0.2191
1311878290.7133 -1.3450 0.8146 0.5504 -0.2400 0.6944 -0.6421 0.2191
1311878290.7165 -1.3442 0.8138 0.5505 -0.2401 0.6940 -0.6423 0.2194
1311878290.7200 -1.3435 0.8128 0.5505 -0.2403 0.6936 -0.6425 0.2199
1311878290.7232 -1.3429 0.8121 0.5505 -0.2406 0.6938 -0.6421 0.2200
1311878290.7266 -1.3424 0.8113 0.5504 -0.2408 0.6941 -0.6417 0.2201
1311878290.7299 -1.3415 0.8100 0.5504 -0.2416 0.6933 -0.6419 0.2213
1311878290.7334 -1.3409 0.8095 0.5502 -0.2419 0.6945 -0.6406 0.2208
1311878290.7367 -1.3403 0.8088 0.5502 -0.2424 0.6950 -0.6399 0.2207
1311878290.7400 -1.3397 0.8080 0.5501 -0.2428 0.6953 -0.6394 0.2208
1311878290.7434 -1.3391 0.8072 0.5500 -0.2434 0.6957 -0.6386 0.2212
1311878290.7468 -1.3385 0.8064 0.5499 -0.2443 0.6965 -0.6373 0.2217
1311878290.7501 -1.3382 0.8058 0.5496 -0.2466 0.6972 -0.6354 0.2220
1311878290.7534 -1.3376 0.8050 0.5497 -0.2471 0.6972 -0.6351 0.2225
1311878290.7567 -1.3368 0.8043 0.5499 -0.2466 0.6967 -0.6355 0.2233
1311878290.7600 -1.3362 0.8036 0.5499 -0.2467 0.6961 -0.6359 0.2240
1311878290.7633 -1.3353 0.8027 0.5502 -0.2463 0.6947 -0.6371 0.2254
1311878290.7667 -1.3347 0.8018 0.5501 -0.2473 0.6935 -0.6378 0.2262
1311878290.7698 -1.3337 0.8009 0.5504 -0.2469 0.6919 -0.6391 0.2275
1311878290.7732 -1.3336 0.8001 0.5502 -0.2486 0.6914 -0.6391 0.2274
1311878290.7766 -1.3328 0.7994 0.5504 -0.2485 0.6906 -0.6397 0.2283
1311878290.7799 -1.3321 0.7986 0.5506 -0.2490 0.6897 -0.6402 0.2290
1311878290.7834 -1.3314 0.7978 0.5507 -0.2492 0.6888 -0.6408 0.2299
1311878290.7866 -1.3307 0.7970 0.5507 -0.2495 0.6883 -0.6409 0.2306
1311878290.7899 -1.3302 0.7962 0.5507 -0.2500 0.6885 -0.6405 0.2308
1311878290.7932 -1.3295 0.7954 0.5508 -0.2503 0.6886 -0.6402 0.2310
1311878290.7965 -1.3288 0.7945 0.5508 -0.2503 0.6888 -0.6399 0.2312
1311878290.8000 -1.3282 0.7938 0.5506 -0.2507 0.6898 -0.6387 0.2312
1311878290.8035 -1.3276 0.7931 0.5504 -0.2512 0.6910 -0.6373 0.2308
1311878290.8067 -1.3269 0.7924 0.5502 -0.2518 0.6920 -0.6360 0.2306
1311878290.8100 -1.3263 0.7917 0.5502 -0.2523 0.6926 -0.6351 0.2307
1311878290.8133 -1.3255 0.7910 0.5501 -0.2527 0.6933 -0.6341 0.2309
1311878290.8167 -1.3247 0.7903 0.5500 -0.2534 0.6937 -0.6334 0.2311
1311878290.8200 -1.3241 0.7895 0.5499 -0.2539 0.6943 -0.6326 0.2309
1311878290.8233 -1.3234 0.7888 0.5499 -0.2543 0.6945 -0.6322 0.2308
1311878290.8267 -1.3228 0.7882 0.5499 -0.2551 0.6944 -0.6320 0.2309
1311878290.8300 -1.3221 0.7876 0.5499 -0.2563 0.6939 -0.6320 0.2311
1311878290.8332 -1.3215 0.7869 0.5501 -0.2565 0.6933 -0.6323 0.2316
1311878290.8364 -1.3208 0.7863 0.5501 -0.2569 0.6927 -0.6328 0.2319
1311878290.8398 -1.3201 0.7856 0.5501 -0.2574 0.6920 -0.6331 0.2324
1311878290.8432 -1.3193 0.7849 0.5501 -0.2578 0.6912 -0.6336 0.2332
1311878290.8465 -1.3185 0.7842 0.5501 -0.2583 0.6904 -0.6340 0.2339
1311878290.8499 -1.3178 0.7837 0.5501 -0.2588 0.6903 -0.6337 0.2344
1311878290.8534 -1.3173 0.7831 0.5501 -0.2594 0.6895 -0.6340 0.2352
1311878290.8566 -1.3168 0.7827 0.5501 -0.2600 0.6897 -0.6334 0.2354
1311878290.8599 -1.3164 0.7823 0.5501 -0.2607 0.6911 -0.6317 0.2354
1311878290.8632 -1.3164 0.7818 0.5502 -0.2617 0.6915 -0.6311 0.2347
1311878290.8664 -1.3152 0.7814 0.5502 -0.2618 0.6903 -0.6314 0.2371
1311878290.8698 -1.3147 0.7807 0.5502 -0.2628 0.6898 -0.6319 0.2364
1311878290.8731 -1.3141 0.7804 0.5501 -0.2625 0.6893 -0.6322 0.2373
1311878290.8764 -1.3138 0.7798 0.5504 -0.2629 0.6882 -0.6332 0.2375
1311878290.8798 -1.3131 0.7793 0.5507 -0.2622 0.6860 -0.6348 0.2404
1311878290.8831 -1.3123 0.7787 0.5508 -0.2622 0.6844 -0.6361 0.2414
1311878290.8865 -1.3117 0.7781 0.5510 -0.2622 0.6831 -0.6372 0.2423
1311878290.8903 -1.3110 0.7775 0.5512 -0.2619 0.6817 -0.6383 0.2433
1311878290.8934 -1.3105 0.7772 0.5514 -0.2623 0.6813 -0.6387 0.2432
1311878290.8965 -1.3100 0.7766 0.5515 -0.2622 0.6805 -0.6394 0.2435
1311878290.8998 -1.3093 0.7760 0.5516 -0.2622 0.6799 -0.6400 0.2437
1311878290.9031 -1.3087 0.7754 0.5516 -0.2624 0.6796 -0.6403 0.2436
1311878290.9064 -1.3081 0.7748 0.5516 -0.2627 0.6795 -0.6402 0.2436
1311878290.9097 -1.3075 0.7739 0.5517 -0.2638 0.6791 -0.6403 0.2432
1311878290.9130 -1.3067 0.7735 0.5514 -0.2635 0.6800 -0.6395 0.2434
1311878290.9164 -1.3059 0.7730 0.5513 -0.2641 0.6804 -0.6388 0.2435
1311878290.9197 -1.3054 0.7725 0.5512 -0.2647 0.6810 -0.6380 0.2432
1311878290.9232 -1.3049 0.7721 0.5511 -0.2650 0.6816 -0.6374 0.2428
1311878290.9264 -1.3043 0.7717 0.5510 -0.2657 0.6823 -0.6365 0.2425
1311878290.9298 -1.3037 0.7712 0.5509 -0.2660 0.6830 -0.6357 0.2422
1311878290.9331 -1.3031 0.7706 0.5508 -0.2662 0.6832 -0.6353 0.2422
1311878290.9364 -1.3025 0.7700 0.5508 -0.2667 0.6833 -0.6350 0.2427
1311878290.9398 -1.3019 0.7693 0.5507 -0.2670 0.6827 -0.6351 0.2433
1311878290.9431 -1.3017 0.7685 0.5506 -0.2677 0.6828 -0.6351 0.2424
1311878290.9465 -1.3007 0.7679 0.5508 -0.2678 0.6818 -0.6353 0.2447
1311878290.9498 -1.3001 0.7673 0.5508 -0.2678 0.6818 -0.6351 0.2451
1311878290.9554 -1.2997 0.7668 0.5507 -0.2685 0.6827 -0.6339 0.2449
1311878290.9565 -1.2991 0.7662 0.5506 -0.2691 0.6831 -0.6331 0.2451
1311878290.9599 -1.2984 0.7656 0.5507 -0.2691 0.6835 -0.6326 0.2453
1311878290.9633 -1.2978 0.7650 0.5506 -0.2702 0.6837 -0.6318 0.2457
1311878290.9666 -1.2972 0.7641 0.5505 -0.2711 0.6835 -0.6314 0.2463
1311878290.9699 -1.2968 0.7638 0.5503 -0.2719 0.6854 -0.6293 0.2455
1311878290.9733 -1.2962 0.7633 0.5501 -0.2730 0.6869 -0.6273 0.2451
1311878290.9766 -1.2957 0.7629 0.5500 -0.2740 0.6881 -0.6256 0.2449
1311878290.9799 -1.2950 0.7625 0.5499 -0.2748 0.6890 -0.6243 0.2451
1311878290.9832 -1.2945 0.7621 0.5499 -0.2754 0.6897 -0.6232 0.2451
1311878290.9866 -1.2941 0.7618 0.5499 -0.2760 0.6904 -0.6222 0.2450
1311878290.9899 -1.2936 0.7614 0.5499 -0.2763 0.6906 -0.6218 0.2451
1311878290.9931 -1.2931 0.7611 0.5502 -0.2768 0.6898 -0.6223 0.2455
1311878290.9965 -1.2927 0.7607 0.5502 -0.2766 0.6890 -0.6230 0.2462
1311878290.9997 -1.2923 0.7604 0.5504 -0.2766 0.6877 -0.6241 0.2471
1311878291.0031 -1.2918 0.7600 0.5505 -0.2767 0.6862 -0.6253 0.2480
1311878291.0064 -1.2915 0.7596 0.5507 -0.2767 0.6851 -0.6263 0.2486
1311878291.0098 -1.2912 0.7593 0.5508 -0.2770 0.6840 -0.6271 0.2493
1311878291.0132 -1.2908 0.7590 0.5509 -0.2774 0.6833 -0.6276 0.2497
1311878291.0165 -1.2906 0.7587 0.5510 -0.2777 0.6827 -0.6279 0.2499
1311878291.0198 -1.2902 0.7582 0.5511 -0.2783 0.6816 -0.6286 0.2505
1311878291.0232 -1.2894 0.7581 0.5512 -0.2783 0.6809 -0.6291 0.2515
1311878291.0266 -1.2893 0.7580 0.5510 -0.2799 0.6808 -0.6284 0.2515
1311878291.0299 -1.2888 0.7576 0.5510 -0.2801 0.6802 -0.6288 0.2520
1311878291.0332 -1.2883 0.7572 0.5511 -0.2800 0.6796 -0.6293 0.2525
1311878291.0365 -1.2878 0.7567 0.5514 -0.2795 0.6790 -0.6299 0.2532
1311878291.0399 -1.2875 0.7565 0.5512 -0.2800 0.6788 -0.6298 0.2532
1311878291.0432 -1.2871 0.7560 0.5515 -0.2795 0.6784 -0.6302 0.2539
1311878291.0466 -1.2868 0.7557 0.5515 -0.2797 0.6781 -0.6303 0.2543
1311878291.0499 -1.2864 0.7553 0.5516 -0.2797 0.6778 -0.6304 0.2546
1311878291.0532 -1.2860 0.7549 0.5516 -0.2798 0.6772 -0.6308 0.2552
1311878291.0565 -1.2855 0.7544 0.5518 -0.2798 0.6763 -0.6315 0.2559
1311878291.0600 -1.2850 0.7540 0.5519 -0.2800 0.6755 -0.6321 0.2565
1311878291.0633 -1.2845 0.7535 0.5519 -0.2801 0.6748 -0.6325 0.2572
1311878291.0666 -1.2840 0.7530 0.5520 -0.2804 0.6743 -0.6327 0.2577
1311878291.0700 -1.2835 0.7526 0.5519 -0.2810 0.6742 -0.6324 0.2581
1311878291.0733 -1.2831 0.7523 0.5519 -0.2815 0.6745 -0.6318 0.2582
1311878291.0767 -1.2827 0.7519 0.5518 -0.2819 0.6747 -0.6312 0.2585
1311878291.0800 -1.2822 0.7515 0.5518 -0.2823 0.6748 -0.6309 0.2587
1311878291.0833 -1.2818 0.7511 0.5517 -0.2828 0.6750 -0.6303 0.2592
1311878291.0867 -1.2814 0.7507 0.5516 -0.2835 0.6753 -0.6296 0.2593
1311878291.0900 -1.2809 0.7503 0.5515 -0.2842 0.6756 -0.6289 0.2596
1311878291.0933 -1.2804 0.7498 0.5514 -0.2849 0.6756 -0.6283 0.2599
1311878291.0966 -1.2799 0.7493 0.5514 -0.2855 0.6756 -0.6279 0.2603
1311878291.1000 -1.2793 0.7487 0.5514 -0.2860 0.6753 -0.6278 0.2609
1311878291.1033 -1.2788 0.7481 0.5514 -0.2864 0.6749 -0.6278 0.2615
1311878291.1066 -1.2783 0.7477 0.5514 -0.2869 0.6747 -0.6276 0.2619
1311878291.1099 -1.2779 0.7473 0.5513 -0.2872 0.6751 -0.6270 0.2620
1311878291.1134 -1.2775 0.7468 0.5510 -0.2879 0.6752 -0.6267 0.2616
1311878291.1166 -1.2772 0.7464 0.5511 -0.2886 0.6759 -0.6254 0.2623
1311878291.1200 -1.2767 0.7459 0.5510 -0.2895 0.6760 -0.6246 0.2628
1311878291.1232 -1.2762 0.7454 0.5510 -0.2903 0.6760 -0.6240 0.2634
1311878291.1266 -1.2757 0.7449 0.5510 -0.2910 0.6760 -0.6235 0.2638
1311878291.1299 -1.2753 0.7444 0.5509 -0.2916 0.6763 -0.6229 0.2639
1311878291.1333 -1.2749 0.7440 0.5508 -0.2921 0.6766 -0.6223 0.2640
1311878291.1364 -1.2743 0.7435 0.5508 -0.2927 0.6768 -0.6217 0.2644
1311878291.1399 -1.2738 0.7431 0.5507 -0.2933 0.6769 -0.6210 0.2649
1311878291.1432 -1.2732 0.7427 0.5506 -0.2939 0.6771 -0.6203 0.2653
1311878291.1485 -1.2727 0.7423 0.5506 -0.2945 0.6774 -0.6195 0.2656
1311878291.1500 -1.2723 0.7420 0.5505 -0.2950 0.6778 -0.6188 0.2658
1311878291.1533 -1.2719 0.7416 0.5505 -0.2954 0.6779 -0.6184 0.2661
1311878291.1565 -1.2716 0.7415 0.5506 -0.2961 0.6781 -0.6175 0.2669
1311878291.1597 -1.2712 0.7412 0.5506 -0.2964 0.6779 -0.6174 0.2672
1311878291.1631 -1.2708 0.7408 0.5506 -0.2968 0.6777 -0.6172 0.2677
1311878291.1668 -1.2703 0.7408 0.5506 -0.2978 0.6779 -0.6160 0.2689
1311878291.1699 -1.2696 0.7398 0.5507 -0.2971 0.6765 -0.6179 0.2689
1311878291.1732 -1.2693 0.7396 0.5506 -0.2984 0.6767 -0.6169 0.2694
1311878291.1763 -1.2689 0.7393 0.5506 -0.2990 0.6765 -0.6166 0.2697
1311878291.1797 -1.2683 0.7386 0.5507 -0.2982 0.6759 -0.6174 0.2702
1311878291.1831 -1.2678 0.7383 0.5508 -0.2983 0.6749 -0.6183 0.2706
1311878291.1865 -1.2677 0.7384 0.5506 -0.3005 0.6758 -0.6161 0.2708
1311878291.1900 -1.2673 0.7381 0.5506 -0.3009 0.6758 -0.6158 0.2711
1311878291.1934 -1.2668 0.7378 0.5506 -0.3005 0.6758 -0.6155 0.2721
1311878291.1967 -1.2666 0.7375 0.5505 -0.3017 0.6758 -0.6151 0.2719
1311878291.2000 -1.2666 0.7372 0.5503 -0.3037 0.6762 -0.6138 0.2714
1311878291.2033 -1.2661 0.7369 0.5503 -0.3040 0.6760 -0.6138 0.2717
1311878291.2067 -1.2654 0.7366 0.5503 -0.3029 0.6756 -0.6143 0.2729
1311878291.2100 -1.2649 0.7362 0.5503 -0.3034 0.6753 -0.6142 0.2733
1311878291.2133 -1.2647 0.7358 0.5502 -0.3046 0.6751 -0.6138 0.2732
1311878291.2167 -1.2641 0.7357 0.5503 -0.3042 0.6748 -0.6140 0.2742
1311878291.2199 -1.2636 0.7353 0.5501 -0.3051 0.6744 -0.6137 0.2747
1311878291.2232 -1.2634 0.7351 0.5503 -0.3051 0.6744 -0.6136 0.2749
1311878291.2265 -1.2631 0.7349 0.5502 -0.3055 0.6743 -0.6135 0.2752
1311878291.2299 -1.2628 0.7347 0.5502 -0.3060 0.6741 -0.6132 0.2756
1311878291.2332 -1.2624 0.7345 0.5502 -0.3064 0.6739 -0.6130 0.2760
1311878291.2365 -1.2620 0.7342 0.5503 -0.3071 0.6733 -0.6131 0.2766
1311878291.2399 -1.2617 0.7341 0.5502 -0.3074 0.6733 -0.6127 0.2770
1311878291.2433 -1.2613 0.7340 0.5502 -0.3079 0.6731 -0.6124 0.2775
1311878291.2466 -1.2610 0.7338 0.5502 -0.3084 0.6729 -0.6122 0.2779
1311878291.2513 -1.2602 0.7336 0.5505 -0.3073 0.6723 -0.6130 0.2789
1311878291.2532 -1.2600 0.7335 0.5504 -0.3080 0.6722 -0.6127 0.2792
1311878291.2566 -1.2598 0.7334 0.5504 -0.3086 0.6721 -0.6124 0.2794
1311878291.2599 -1.2596 0.7330 0.5503 -0.3090 0.6717 -0.6128 0.2790
1311878291.2633 -1.2594 0.7329 0.5503 -0.3095 0.6715 -0.6126 0.2793
1311878291.2666 -1.2592 0.7328 0.5503 -0.3102 0.6714 -0.6123 0.2796
1311878291.2699 -1.2589 0.7327 0.5502 -0.3108 0.6713 -0.6120 0.2798
1311878291.2732 -1.2587 0.7326 0.5502 -0.3114 0.6712 -0.6116 0.2801
1311878291.2766 -1.2584 0.7325 0.5502 -0.3120 0.6711 -0.6112 0.2804
1311878291.2799 -1.2582 0.7324 0.5502 -0.3125 0.6710 -0.6110 0.2807
1311878291.2833 -1.2579 0.7323 0.5502 -0.3130 0.6707 -0.6109 0.2811
1311878291.2865 -1.2577 0.7322 0.5502 -0.3135 0.6705 -0.6106 0.2815
1311878291.2898 -1.2574 0.7320 0.5502 -0.3139 0.6702 -0.6105 0.2820
1311878291.2931 -1.2572 0.7319 0.5502 -0.3143 0.6700 -0.6104 0.2825
1311878291.2965 -1.2570 0.7318 0.5502 -0.3147 0.6698 -0.6101 0.2829
